1	1613032
1	7748287
1	2853991
1	6927257
1	4088710
1	1460713
1	3709984
1	8762968
1	5242397
1	7512220
1	238383
1	6578524
1	473606
1	2070116
1	4863240
1	6269226
1	7922734
1	1752317
1	365024
1	1761963
1	820090
1	3513068
1	860571
1	3224238
1	5102415
1	7203119
1	2392842
1	295639
1	104439
1	7779411
1	9068295
1	2751109
1	8666855
1	7848475
1	1508046
1	486072
1	2876465
1	7123400
1	2528044
1	6778677
1	6845777
1	4188770
1	6757177
1	4676740
1	1918344
1	2052754
1	6586965
1	1235009
1	2201596
1	2731725
1	1566411
1	5142447
1	1917799
1	5571374
1	23006
1	4313048
1	5544459
1	4380916
1	5176817
1	5802528
1	6877126
1	6119707
1	1399915
1	3899484
1	4579846
1	6747338
1	446556
1	486827
1	6414505
1	5431872
1	2833973
1	8993723
1	2842943
1	4903506
1	8534111
1	3588919
1	8716589
1	8614405
1	6481834
1	1796315
1	3667280
1	6561345
1	494203
1	7787572
1	5712334
1	2917811
1	7654533
1	7112594
1	6517108
1	5984123
1	4816960
1	2252998
1	7258438
1	8101304
1	2680973
1	2510279
1	4339708
1	8750316
1	2823585
1	2258023
1	9055066
1	5886855
1	543169
1	5482542
1	6508452
1	3275067
1	6504675
1	3681018
1	1204021
1	524353
1	530106
1	3565610
1	2610405
1	2003062
1	6293115
1	1248879
1	8848753
1	1921635
1	6953082
1	2904478
1	636137
1	1304409
1	2470810
1	6867552
1	8169087
1	8547941
1	1607925
1	8584123
1	921223
1	3395261
1	6074750
1	3549455
1	8888017
1	5714557
1	7557421
1	3902179
1	670404
1	4337364
1	1529507
1	5316740
1	2266775
1	2003051
1	5145645
1	7926738
1	5757297
1	4631737
1	4501654
1	4787305
1	2139517
1	2213344
1	1481196
1	7396912
1	1479661
1	224659
1	5483776
1	7011404
1	8983712
1	5749900
1	7401850
1	5585908
1	8750872
1	395508
1	4800116
1	2544060
1	7930531
1	7207498
1	5485728
1	8609481
1	2149739
1	8678209
1	7055178
1	2517194
1	907215
1	8883207
1	6404565
1	2749340
1	5419906
1	7770388
1	8108417
1	7189597
1	1112599
1	6931294
1	6812366
1	4605430
1	8655901
1	1243639
1	1317650
1	4320276
1	5764388
1	4054394
1	874827
1	4093035
1	7656289
1	983168
1	4503373
1	6748641
1	937140
1	3150365
1	1535804
1	2892149
1	1221347
1	3476649
1	7104753
1	8973458
1	7896116
1	8713862
1	6411177
1	5039910
1	7241610
1	5962408
1	5497893
1	3780504
1	4662386
1	966895
1	4165970
1	2741763
1	3126017
1	2509289
1	4259096
1	8652033
1	3501694
1	6869258
1	1428423
1	4708388
1	473234
1	2714778
1	8330264
1	4427947
1	8393888
1	1375978
1	6563030
1	6248436
1	2390229
1	3299798
1	3320497
1	2428139
1	4223921
1	8068798
1	6513048
1	5366103
1	1982505
1	3638156
1	3935804
1	2693827
1	3717920
1	5667677
1	6268874
1	397219
1	6057433
1	7573357
1	3343883
1	1427388
1	4052705
1	7609851
1	6061770
1	7333400
1	6875161
1	964569
1	8697232
1	8858313
1	4318909
1	7848815
1	2404535
1	8970119
1	6148525
1	8648191
1	4815088
1	4191924
1	7575159
1	2936805
1	6587674
1	1410861
1	7652356
1	2258316
1	4352613
1	3382995
1	6640500
1	7909460
1	5866468
1	8393365
1	8132953
1	5916061
1	6420832
1	4751528
1	9085743
1	7632886
1	7409559
1	3485633
1	2264467
1	7746124
1	5980484
1	5048799
1	3871009
1	6259767
1	2766438
1	2164235
1	145567
1	7039244
1	6724347
1	4928545
1	7998883
1	5644626
1	5668097
1	1334849
1	6207318
1	1830742
1	8546215
1	3504328
1	803386
1	4630970
1	6854159
1	6280597
1	3847807
1	5213002
1	2824486
1	8250087
1	3256520
1	1277174
1	5887029
1	8230288
1	8397539
1	5240171
1	7245287
1	8662700
1	4541224
1	4634833
1	7306883
1	901000
1	4458914
1	1661851
1	1773445
1	3038451
1	1728082
1	6238654
1	4481472
1	1503904
1	3883423
1	8886618
1	7979835
1	2802219
1	8053438
1	8228006
1	4741911
1	2848573
1	1703376
1	7673723
1	5685796
1	7051965
1	5501782
1	8268268
1	8182831
1	4045355
1	6060652
1	8341329
1	6702901
1	78569
1	6511510
1	2898919
1	1309465
1	2601908
1	1929668
1	89630
1	8604148
1	8379753
1	6946032
1	4219358
1	7669815
1	8088487
1	1638953
1	617002
1	2784021
1	7890815
1	6594780
1	7366177
1	3446900
1	3604445
1	4077972
1	439963
1	4559251
1	7826712
1	8415023
1	8191251
1	6671279
1	3529068
1	13538
1	3829646
1	2266743
1	2693429
1	1975004
1	502201
1	5342467
1	8172062
1	2060013
1	7910163
1	8280571
1	3561530
1	7809892
1	4810802
1	4708926
1	8902426
1	4369061
1	2324174
1	2237857
1	1480761
1	3194586
1	3119758
1	7346356
1	5677924
1	5750848
1	4076388
1	6068149
1	5387777
1	2729618
1	1533452
1	5611041
1	4789515
1	605850
1	7088722
1	4900324
1	4656002
1	5629027
1	8954353
1	8888882
1	3924941
1	167463
1	7401502
1	1321141
1	6390631
1	9016227
1	746839
1	2441843
1	676798
1	5285919
1	2394629
1	1544437
1	8119829
1	7278643
1	8027080
1	1941532
1	4917401
1	3713791
1	4888616
1	5631156
1	3190510
1	400964
1	5227805
1	5482749
1	3592596
1	1205143
1	3714044
1	5764548
1	7929197
1	4676305
1	6237931
1	3083361
1	3968387
1	5958481
1	1020473
1	7148054
1	872130
1	5162575
1	5661947
1	5504144
1	4953654
1	6840316
1	42717
1	2195236
1	8068940
1	8757865
1	2685513
1	2656066
1	8548003
1	6884181
1	8065458
1	971035
1	8526834
1	4480383
1	3971881
1	7396993
1	3507339
1	6632723
1	5454968
1	2118734
1	5846547
1	3820382
1	3554651
1	2994289
1	6900487
1	3828385
1	3812537
1	466628
1	4632585
1	2604486
1	5113721
1	98917
1	1509989
1	5946462
1	2424774
1	1412793
1	4715742
1	2388219
1	4816471
1	8187527
1	2199980
1	5164950
1	6403692
1	4418707
1	1081743
1	7117235
1	4981013
1	8699490
1	107842
1	8689037
1	195607
1	2149000
1	6579657
1	7946074
1	6746556
1	3735802
1	6548994
1	3221578
1	5819593
